,SampleCode (na),location (na),record count (na),SiteCode (na),sampling_date_JD (na),evaporated (na),bad_filters  (na),storage_time_days (na),Li7 (nM ),B11 (nM ),Ca43 (nM ),Rb85 (nM ),Sr88 (nM ),In115 (nM ),Na23 (nM ),Mg25 (nM ),Al27 (nM ),Si28 (nM ),P31 (nM ),Ca44 (nM ),Mn55 (nM ),Fe56 (nM ),Fe57 (nM ),Co59 (nM ),Ni60 (nM ),Cu63 (nM ),Cu65 (nM ),Zn64 (nM ),Zn66 (nM ),Rb85 (nM ).1,Sr88 (nM ).1,Mo98 (nM ),In115 (nM ).1,Ba138 (nM),Sample id (na),descp no (na),date (na),time (na),year (na),month (na),day (na),hour (na),minute (na),filter pore-size (na),method  (na),method No. (na),DateTime
432,2007.0,0.0,433.0,ERCZO_Elder_Creek_,1165.0,0.0,0.0,28.0,62.82,851.92,229349.63,1.98,986.66,1.88,217151.32,124527.35,154.23,,363.44,221061.2,4.87,46.13,36.94,0.22,1.46,0.36,1.53,17.26,15.64,0.0,1063.62,0.0,0.0,75.01,2007 K,0.0,3/11/2011,,2011.0,3.0,11.0,0.0,0.0,0.4,MB,3,2011-03-11 00:00:00
433,2008.0,0.0,434.0,ERCZO_Elder_Creek_,1165.0,0.0,0.0,28.0,61.42,815.87,247408.95,2.01,1004.42,9.69,232625.2,130568.71,320.41,,332.55,225480.08,1.42,33.39,40.54,0.09,11.23,1.28,2.6,21.37,20.44,0.0,1089.24,0.0,0.0,74.89,2008 K,0.0,3/11/2011,,2011.0,3.0,11.0,0.0,0.0,0.4,MB,3,2011-03-11 00:00:00
434,2009.0,0.0,435.0,ERCZO_Elder_Creek_,1165.0,0.0,0.0,28.0,55.99,1190.09,230472.14,1.94,1001.81,-10.87,209927.49,120100.25,427.52,,212.03,205532.59,1.77,43.12,42.34,0.17,5.21,3.34,3.77,18.4,19.05,0.0,1010.1,0.0,0.0,66.93,2009 K,0.0,3/11/2011,,2011.0,3.0,11.0,0.0,0.0,0.45,Control,1,2011-03-11 00:00:00
435,2011.0,0.0,436.0,ERCZO_Elder_Creek_,1166.640278,0.0,0.0,58.35972222,130.31,1081.26,232378.69,2.26,1055.56,0.0,245677.68,139421.06,709.84,281911.57,83.07,251685.85,4.46,35.18,31.37,0.15,23.1,2.13,2.66,38.88,39.27,0.0,1149.97,0.0,0.0,75.98,2011 K,0.0,3/12/2011,15:22:53,2011.0,3.0,12.0,15.0,22.0,0.4,MB,3,2011-03-12 15:22:00
436,2012.0,0.0,437.0,ERCZO_Elder_Creek_,1167.640972,0.0,0.0,57.35902778,138.61,1159.17,231652.18,2.43,1056.72,0.0,241044.82,134942.13,1731.38,257290.65,70.95,240485.95,2.58,92.89,85.55,0.04,1.0,3.9,1.82,10.44,11.42,0.0,1094.55,0.0,0.0,72.68,2012 K,0.0,3/13/2011,15:23:27,2011.0,3.0,13.0,15.0,23.0,0.45,Control,1,2011-03-13 15:23:00
437,2013.0,0.0,438.0,ERCZO_Elder_Creek_,1168.640972,0.0,0.0,56.35902778,131.98,1063.27,227510.78,2.09,1043.22,0.0,228805.65,131087.14,221.98,281181.58,472.39,232934.01,1.84,70.43,66.18,0.13,2.86,1.24,2.32,79.75,85.02,0.0,1072.47,0.0,0.0,74.19,2013 K,0.0,3/14/2011,15:23:20,2011.0,3.0,14.0,15.0,23.0,0.4,MB,3,2011-03-14 15:23:00
438,2014.0,0.0,439.0,ERCZO_Elder_Creek_,1169.640972,0.0,0.0,55.35902778,144.18,597.17,197605.13,2.04,912.95,0.0,209487.1,112535.75,168.33,250621.0,444.07,198386.85,1.73,48.47,44.84,0.12,2.33,0.67,2.04,11.81,12.78,0.0,931.06,0.0,0.0,68.16,2014 K,0.0,3/15/2011,15:23:20,2011.0,3.0,15.0,15.0,23.0,0.4,MB,3,2011-03-15 15:23:00
439,2015.0,0.0,440.0,ERCZO_Elder_Creek_,1170.640972,0.0,0.0,54.35902778,136.39,789.56,206278.94,2.26,912.66,0.0,223845.34,119595.58,1431.05,247024.0,59.79,213324.21,2.01,85.85,94.38,0.18,1.37,1.82,1.98,16.27,16.58,0.0,1013.36,0.0,0.0,68.47,2015 K,0.0,3/16/2011,15:23:16,2011.0,3.0,16.0,15.0,23.0,0.45,Control,1,2011-03-16 15:23:00
440,2016.0,0.0,441.0,ERCZO_Elder_Creek_,1171.640972,0.0,0.0,53.35902778,134.3,441.83,216593.41,1.93,934.59,0.0,212689.08,118618.73,120.95,267695.29,498.24,210150.57,2.29,23.21,20.42,0.12,3.28,1.93,2.2,26.17,27.47,0.0,1010.81,0.0,0.0,71.47,2016 K,0.0,3/17/2011,15:23:13,2011.0,3.0,17.0,15.0,23.0,0.1,pc,8,2011-03-17 15:23:00
441,2017.0,0.0,442.0,ERCZO_Elder_Creek_,1172.640972,0.0,0.0,52.35902778,143.01,691.47,208740.64,2.06,964.71,0.0,213289.08,120357.59,109.29,254488.62,175.96,216504.73,2.95,24.81,29.22,0.17,5.73,1.58,1.95,18.54,20.18,0.0,1027.2,0.0,0.0,70.21,2017 K,0.0,3/18/2011,15:23:08,2011.0,3.0,18.0,15.0,23.0,0.1,pc,8,2011-03-18 15:23:00
442,2018.0,0.0,443.0,ERCZO_Elder_Creek_,1173.640972,0.0,0.0,51.35902778,149.23,702.62,224209.54,2.23,984.57,0.0,218737.44,120800.83,1042.48,251194.93,171.7,208564.66,1.76,72.59,74.83,0.09,1.05,0.68,0.38,7.55,9.0,0.0,976.7,0.0,0.0,67.11,2018 K,0.0,3/19/2011,15:23:14,2011.0,3.0,19.0,15.0,23.0,0.45,Control,1,2011-03-19 15:23:00
443,2019.0,0.0,444.0,ERCZO_Elder_Creek_,1174.640972,0.0,0.0,50.35902778,135.6,611.61,191462.73,1.9,863.12,0.0,201924.47,112018.02,147.22,268328.45,408.21,198490.67,2.03,55.24,54.68,0.25,3.07,1.57,1.25,34.34,37.15,0.0,939.15,0.0,0.0,67.53,2019 K,0.0,3/20/2011,15:23:17,2011.0,3.0,20.0,15.0,23.0,0.1,pc,8,2011-03-20 15:23:00
444,2020.0,0.0,445.0,ERCZO_Elder_Creek_,1175.640972,0.0,0.0,49.35902778,147.06,575.35,194063.1,2.0,890.88,0.0,212477.17,114348.24,116.46,257190.38,371.37,202665.57,3.47,45.26,45.8,0.11,8.51,2.14,2.6,25.43,27.72,0.0,949.33,0.0,0.0,68.59,2020 K,0.0,3/21/2011,15:23:09,2011.0,3.0,21.0,15.0,23.0,0.1,pc,8,2011-03-21 15:23:00
445,2021.0,0.0,446.0,ERCZO_Elder_Creek_,1176.640972,0.0,0.0,48.35902778,155.41,772.34,213453.58,2.23,991.24,0.0,228657.8,122493.98,413.5,265101.6,209.77,219231.24,1.75,43.0,44.24,0.09,3.12,2.15,1.1,14.38,16.19,0.0,992.86,0.0,0.0,68.87,2021 K,0.0,3/22/2011,15:23:14,2011.0,3.0,22.0,15.0,23.0,0.45,Control,1,2011-03-22 15:23:00
446,2022.0,0.0,447.0,ERCZO_Elder_Creek_,1177.640972,0.0,0.0,47.35902778,148.1,787.72,212134.52,2.13,999.06,0.0,219253.48,123476.4,254.31,261748.59,515.19,215344.57,3.29,112.22,114.52,0.18,69.02,0.87,1.61,20.83,18.52,0.0,959.03,0.0,0.0,71.94,2022 K,0.0,3/23/2011,15:23:17,2011.0,3.0,23.0,15.0,23.0,0.1,pc,8,2011-03-23 15:23:00
447,2023.0,0.0,448.0,ERCZO_Elder_Creek_,1178.640972,0.0,0.0,46.35902778,147.02,537.28,198171.54,2.21,876.03,0.0,203015.66,107621.65,1447.57,245150.79,428.17,195055.64,12.73,520.43,522.61,0.33,5.76,1.73,2.35,19.64,21.76,0.0,874.53,0.0,0.0,67.76,2023 K,0.0,3/24/2011,15:23:19,2011.0,3.0,24.0,15.0,23.0,0.1,pc,8,2011-03-24 15:23:00
448,2026.0,0.0,449.0,ERCZO_Elder_Creek_,1181.640972,0.0,0.0,43.35902778,135.63,518.6,198811.41,2.19,895.01,0.0,199092.28,107118.97,324.04,252824.42,452.45,190688.08,4.17,62.9,63.64,0.2,4.24,1.04,0.35,12.68,13.81,0.0,907.35,0.0,0.0,67.26,2026 K,0.0,3/27/2011,15:23:25,2011.0,3.0,27.0,15.0,23.0,0.1,pc,8,2011-03-27 15:23:00
449,2027.0,0.0,450.0,ERCZO_Elder_Creek_,1182.640972,0.0,0.0,42.35902778,143.55,550.92,199223.67,2.18,934.27,0.0,218593.79,117208.58,139.03,263937.79,411.19,203650.8,2.58,29.89,27.62,0.24,3.07,0.42,0.82,15.64,16.87,0.0,1002.19,0.0,0.0,67.4,2027 K,0.0,3/28/2011,15:23:25,2011.0,3.0,28.0,15.0,23.0,0.45,Control,1,2011-03-28 15:23:00
450,2028.0,0.0,451.0,ERCZO_Elder_Creek_,1183.640972,0.0,0.0,41.35902778,135.35,435.72,200089.81,2.18,900.77,0.0,206318.37,114176.79,352.1,271063.47,489.14,201377.1,6.5,100.66,105.31,0.12,7.88,0.4,1.29,42.04,44.26,0.0,951.91,0.0,0.0,65.58,2028 K,0.0,3/29/2011,15:23:25,2011.0,3.0,29.0,15.0,23.0,0.1,pc,8,2011-03-29 15:23:00
451,2029.0,0.0,452.0,ERCZO_Elder_Creek_,1184.640972,0.0,0.0,40.35902778,142.66,607.97,212963.49,2.14,940.25,0.0,218574.72,122617.68,234.15,272613.3,234.57,212816.96,2.4,17.2,20.45,0.2,9.05,1.23,1.14,32.14,31.04,0.0,1013.57,0.0,0.0,70.97,2029 K,0.0,3/30/2011,15:23:29,2011.0,3.0,30.0,15.0,23.0,0.1,pc,8,2011-03-30 15:23:00
452,2139.0,0.0,453.0,ERCZO_Elder_Creek_,1186.466667,0.0,1.0,688.5333333,179.5,18821.23,323683.68,3.77,1607.69,2.68,353608.69,189698.38,7553.63,334983.45,914.2,357133.72,47.3,388.47,590.96,1.0,27.52,-90.19,-70.18,106.08,103.62,4.23,1605.01,1.98,0.0,120.27,2139 K,0.0,4/1/2011,11:12:53,2011.0,4.0,1.0,11.0,12.0,0.4,MB,3,2011-04-01 11:12:00
453,2141.0,0.0,454.0,ERCZO_Elder_Creek_,1190.466667,0.0,1.0,684.5333333,166.1,11829.72,243299.02,1.95,1071.75,0.0,250740.91,129099.52,140.96,311739.32,617.05,234712.52,1.76,32.85,31.01,0.16,7.87,-16.75,-12.78,39.2,42.52,1.98,1118.1,1.19,0.0,77.91,2141 K,0.0,4/5/2011,11:12:53,2011.0,4.0,5.0,11.0,12.0,0.4,MB,3,2011-04-05 11:12:00
454,2142.0,0.0,455.0,ERCZO_Elder_Creek_,1192.466667,0.0,0.0,682.5333333,140.4,6997.84,220644.5,2.28,1057.3,4.27,228582.06,114872.36,2949.6,262341.25,179.38,208148.29,17.99,205.92,197.51,0.25,11.52,-50.01,-41.22,43.82,45.49,2.01,978.97,1.56,0.0,67.19,2142 K,0.0,4/7/2011,11:12:53,2011.0,4.0,7.0,11.0,12.0,0.1,MB,8,2011-04-07 11:12:00
455,2143.0,0.0,456.0,ERCZO_Elder_Creek_,1194.466667,0.0,0.0,680.5333333,146.6,11152.85,252615.22,2.43,1205.21,2.08,258423.45,135941.17,3574.12,281791.89,226.72,243842.44,1.49,20.44,19.5,0.14,12.25,-18.88,-10.54,30.05,28.98,2.27,1136.73,1.31,0.0,78.55,2143 K,0.0,4/9/2011,11:12:53,2011.0,4.0,9.0,11.0,12.0,0.4,MB,3,2011-04-09 11:12:00
456,2144.0,0.0,457.0,ERCZO_Elder_Creek_,1196.466667,0.0,0.0,678.5333333,136.1,11274.16,243312.24,2.0,1073.93,0.0,244088.07,134143.55,461.48,271299.5,179.29,235399.88,1.4,12.62,12.59,0.16,16.68,-16.58,-12.59,28.61,27.63,1.88,1124.32,1.27,0.0,77.58,2144 K,0.0,4/11/2011,11:12:53,2011.0,4.0,11.0,11.0,12.0,0.4,MB,3,2011-04-11 11:12:00
457,2145.0,0.0,458.0,ERCZO_Elder_Creek_,1198.466667,0.0,0.0,676.5333333,134.0,9566.75,221316.25,1.66,1003.22,0.0,251642.39,136103.08,206.23,271893.76,23.74,238367.65,-0.23,-3.54,-3.14,0.08,2.21,-5.78,-2.82,64.08,61.97,1.72,1104.34,3.87,0.0,76.41,2145 K,0.0,4/13/2011,11:12:53,2011.0,4.0,13.0,11.0,12.0,0.45,Control,1,2011-04-13 11:12:00
458,2146.0,0.0,459.0,ERCZO_Elder_Creek_,1200.466667,0.0,0.0,674.5333333,147.1,17526.94,261034.6,2.11,1295.28,0.0,281203.01,145066.12,103.29,309254.5,440.96,256128.27,5.15,35.4,34.58,0.17,4.87,-22.07,-16.04,291.46,301.32,2.02,1256.64,1.71,0.0,87.51,2146 K,0.0,4/15/2011,11:12:53,2011.0,4.0,15.0,11.0,12.0,0.4,MB,3,2011-04-15 11:12:00
459,2147.0,0.0,460.0,ERCZO_Elder_Creek_,1202.466667,0.0,0.0,672.5333333,142.3,14428.63,260053.34,2.25,1234.47,2.72,248629.63,135022.86,719.96,261178.01,162.18,246183.31,5.42,45.49,45.58,0.23,50.91,-29.72,-20.96,34.55,32.89,2.07,1189.9,1.6,0.0,82.75,2147 K,0.0,4/17/2011,11:12:53,2011.0,4.0,17.0,11.0,12.0,0.1,MB,8,2011-04-17 11:12:00
460,2148.0,0.0,461.0,ERCZO_Elder_Creek_,1204.466667,0.0,0.0,670.5333333,131.6,13055.3,237564.65,2.52,1089.19,0.0,249311.37,127202.58,4748.23,265740.89,97.44,237884.63,12.91,30.63,29.8,0.16,10.29,-27.2,-22.55,29.03,28.44,2.33,1079.59,5.74,0.0,76.33,2148 K,0.0,4/19/2011,11:12:53,2011.0,4.0,19.0,11.0,12.0,0.4,MB,3,2011-04-19 11:12:00
461,2149.0,0.0,462.0,ERCZO_Elder_Creek_,1206.466667,0.0,1.0,668.5333333,167.0,23746.71,379252.74,2.58,1790.9,0.0,385928.45,211255.59,345.84,341470.53,31.26,376566.67,13.04,48.7,45.81,0.6,14.38,-16.29,-12.02,39.12,35.28,2.49,1831.01,2.42,0.0,119.01,2149 K,0.0,4/21/2011,11:12:53,2011.0,4.0,21.0,11.0,12.0,0.4,MB,3,2011-04-21 11:12:00
462,2151.0,0.0,463.0,ERCZO_Elder_Creek_,1210.466667,0.0,0.0,664.5333333,151.9,19860.38,293065.33,2.23,1400.38,0.0,305121.63,153689.98,98.42,307644.04,743.4,284504.01,6.26,34.5,33.11,0.18,4.49,-24.71,-20.26,69.61,66.55,2.07,1348.53,2.28,0.0,99.13,2151 K,0.0,4/25/2011,11:12:53,2011.0,4.0,25.0,11.0,12.0,0.4,MB,3,2011-04-25 11:12:00
463,2152.0,0.0,464.0,ERCZO_Elder_Creek_,1212.466667,0.0,0.0,662.5333333,127.0,13736.81,250020.86,1.89,1259.53,4.69,238907.46,127995.1,643.83,245295.53,164.32,236825.15,21.35,54.75,51.8,0.19,44.8,-26.01,-19.49,21.42,19.28,1.72,1118.36,1.84,0.0,80.46,2152 K,0.0,4/27/2011,11:12:53,2011.0,4.0,27.0,11.0,12.0,0.1,,8,2011-04-27 11:12:00
464,2153.0,0.0,465.0,ERCZO_Elder_Creek_,1214.466667,0.0,0.0,660.5333333,122.5,18192.57,256137.16,2.01,1227.11,0.16,262197.76,136616.99,1390.35,253469.93,234.48,255442.28,22.92,140.5,132.03,0.25,8.22,-35.88,-29.38,31.75,29.81,1.84,1226.53,1.89,0.0,88.77,2153 K,0.0,4/29/2011,11:12:53,2011.0,4.0,29.0,11.0,12.0,0.4,MB,3,2011-04-29 11:12:00
465,2155.0,0.0,466.0,ERCZO_Elder_Creek_,1218.466667,0.0,0.0,656.5333333,136.5,20740.01,261955.09,1.98,1306.13,0.22,277533.22,149224.08,30.98,278789.34,176.35,273171.56,-0.23,-11.31,-11.09,0.09,0.21,-1.74,-1.14,5.81,6.28,2.01,1272.92,1.58,0.0,94.31,2155 K,0.0,5/3/2011,11:12:53,2011.0,5.0,3.0,11.0,12.0,0.45,Control,1,2011-05-03 11:12:00
466,2156.0,0.0,467.0,ERCZO_Elder_Creek_,1220.466667,0.0,1.0,654.5333333,706.1,19434.28,1511771.81,6.01,14341.85,0.27,382458.12,278439.72,47.38,231435.26,397.55,1480392.75,1003.62,-3.93,-4.26,0.18,12.95,-23.9,-17.95,72.49,71.71,6.52,14773.17,3.04,0.0,1289.99,2156 K,0.0,5/5/2011,11:12:53,2011.0,5.0,5.0,11.0,12.0,0.4,MB,3,2011-05-05 11:12:00
467,2197.0,0.0,468.0,ERCZO_Elder_Creek_,1221.0,0.0,1.0,641.0,153.05,-1545152.0,347527.55,2.47,1554.88,1.78,334547.65,199027.15,49.99,328734.38,562.76,347884.05,11.96,26.89,24.64,0.18,3.04,-13.41,-12.08,221.88,233.7,2.65,1690.53,1.54,0.0,119.26,2197 K,0.0,5/6/2011,,2011.0,5.0,6.0,0.0,0.0,0.4,Ref,9,2011-05-06 00:00:00
468,2201.0,0.0,469.0,ERCZO_Elder_Creek_,1221.0,0.0,1.0,641.0,138.0,76499.27,332079.02,2.42,1518.98,8.59,311101.33,188115.78,258.27,291827.41,492.54,321085.27,18.92,118.64,118.44,0.23,5.25,-10.76,-10.26,77.12,82.64,2.41,1490.83,1.49,0.0,106.62,2201 K,0.0,5/6/2011,,2011.0,5.0,6.0,0.0,0.0,1.0,Ref,9,2011-05-06 00:00:00
469,2205.0,0.0,470.0,ERCZO_Elder_Creek_,1221.0,0.0,1.0,641.0,194.72,52007.2,460661.06,3.2,2118.94,4.9,451473.26,251098.49,150.32,437276.26,778.9,479680.59,14.36,38.55,44.36,0.34,5.11,-21.86,-15.32,88.78,87.84,3.62,2288.34,2.5,0.0,158.93,2205 K,0.0,5/6/2011,,2011.0,5.0,6.0,0.0,0.0,0.4,Ref,9,2011-05-06 00:00:00
470,2226.0,0.0,471.0,ERCZO_Elder_Creek_,1222.459722,0.0,0.0,645.5402778,697.29,-139.8,139960.28,5.08,438.4,0.0,249105.83,102806.71,401.82,389010.09,860.11,133850.5,222.25,35.1,35.16,0.37,38.74,-17.07,-14.38,71.71,73.76,5.23,456.83,0.63,0.0,191.24,2226 K,0.0,5/7/2011,11:02:46,2011.0,5.0,7.0,11.0,2.0,0.45,Control,1,2011-05-07 11:02:00
471,2227.0,0.0,472.0,ERCZO_Elder_Creek_,1223.460417,0.0,0.0,654.5395833,205.3,-30017.68,417299.62,2.62,1707.5,1.26,363138.75,199853.46,283.67,323125.84,289.89,361335.59,8.34,85.04,87.69,0.37,23.49,-36.28,-29.31,218.75,224.07,2.6,1692.58,2.18,0.0,113.81,2227 K,0.0,5/8/2011,11:03:12,2011.0,5.0,8.0,11.0,3.0,0.4,MB,3,2011-05-08 11:03:00
472,2228.0,0.0,473.0,ERCZO_Elder_Creek_,1224.460417,0.0,0.0,643.5395833,892.82,2875.39,166167.88,5.8,494.14,0.0,290372.14,120184.32,264.04,418172.48,1301.2,159664.66,329.07,57.08,59.27,1.15,40.63,-30.91,-26.51,73.9,73.02,6.36,551.21,0.63,0.0,218.98,2228 K,0.0,5/9/2011,11:03:10,2011.0,5.0,9.0,11.0,3.0,0.4,MB,3,2011-05-09 11:03:00
473,2229.0,0.0,474.0,ERCZO_Elder_Creek_,1225.460417,0.0,0.0,642.5395833,827.18,1439.78,157803.34,5.57,479.11,0.0,287411.26,116443.68,247.3,450373.65,1196.14,155398.74,269.25,354.71,353.19,0.65,35.96,-34.77,-27.3,64.02,66.01,6.2,524.42,0.52,0.0,213.52,2229 K,0.0,5/10/2011,11:03:07,2011.0,5.0,10.0,11.0,3.0,0.4,MB,3,2011-05-10 11:03:00
474,2230.0,0.0,475.0,ERCZO_Elder_Creek_,1226.460417,0.0,0.0,651.5395833,129.9,-12231.84,301226.15,2.14,1327.41,1.63,277734.84,152506.67,984.41,260209.58,184.58,273245.01,6.27,34.08,34.7,0.17,10.26,-23.9,-19.17,40.03,42.66,2.04,1296.69,1.84,0.0,85.34,2230 K,0.0,5/11/2011,11:03:10,2011.0,5.0,11.0,11.0,3.0,0.4,MB,3,2011-05-11 11:03:00
475,2231.0,0.0,476.0,ERCZO_Elder_Creek_,1227.460417,0.0,1.0,650.5395833,510.7,-77595.32,1244391.99,7.67,5318.64,1.76,1134297.66,618119.57,979.46,998305.58,1333.88,1166987.95,93.82,494.19,494.15,0.97,35.43,-92.5,-71.83,156.58,165.63,7.64,5368.44,14.02,0.0,374.06,2231 K,0.0,5/12/2011,11:03:06,2011.0,5.0,12.0,11.0,3.0,1.0,MB,5,2011-05-12 11:03:00
476,2232.0,0.0,477.0,ERCZO_Elder_Creek_,1228.460417,0.0,0.0,649.5395833,160.6,-16787.52,326219.21,1.99,1337.76,1.88,298769.37,157423.07,79.99,272423.89,367.05,292092.76,8.1,42.34,37.48,0.16,4.93,-12.81,-8.56,22.89,24.07,1.92,1327.43,2.29,0.0,95.83,2232 K,0.0,5/13/2011,11:03:15,2011.0,5.0,13.0,11.0,3.0,1.0,MB,5,2011-05-13 11:03:00
477,2234.0,0.0,478.0,ERCZO_Elder_Creek_,1230.460417,0.0,0.0,647.5395833,200.8,-22033.66,438003.23,2.68,1832.64,-1.02,385117.46,212984.19,412.22,334840.93,871.01,387307.41,14.62,72.3,72.15,0.34,5.83,-33.31,-27.93,108.92,116.81,2.64,1819.14,1.78,0.0,126.66,2234 K,0.0,5/15/2011,11:03:24,2011.0,5.0,15.0,11.0,3.0,0.4,MB,3,2011-05-15 11:03:00
478,2235.0,0.0,479.0,ERCZO_Elder_Creek_,1231.460417,0.0,0.0,646.5395833,193.4,-19038.44,442377.77,2.66,1999.54,1.73,448855.66,243242.91,170.35,416620.01,619.43,443793.31,8.72,58.88,60.93,0.33,20.6,-32.88,-24.81,66.19,73.68,2.83,2125.24,2.6,0.0,141.82,2235 K,0.0,5/16/2011,11:03:17,2011.0,5.0,16.0,11.0,3.0,0.4,MB,3,2011-05-16 11:03:00
479,2236.0,0.0,480.0,ERCZO_Elder_Creek_,1232.460417,0.0,0.0,645.5395833,153.0,-14949.77,322587.63,2.04,1343.01,1.6,295550.72,164456.88,498.45,265196.27,288.37,295411.97,3.8,24.41,25.85,0.13,6.49,-28.74,-24.71,29.3,33.06,2.06,1386.65,1.52,0.0,94.69,2236 K,0.0,5/17/2011,11:03:21,2011.0,5.0,17.0,11.0,3.0,0.4,MB,3,2011-05-17 11:03:00
480,2237.0,0.0,481.0,ERCZO_Elder_Creek_,1233.460417,0.0,0.0,644.5395833,141.0,-13112.24,322916.27,2.12,1479.06,3.89,308281.07,167875.99,458.24,273632.71,147.13,310096.25,3.1,23.65,23.8,0.12,9.78,-20.5,-14.1,37.9,41.82,1.98,1442.51,4.78,0.0,100.91,2237 K,0.0,5/18/2011,11:03:24,2011.0,5.0,18.0,11.0,3.0,0.4,MB,3,2011-05-18 11:03:00
481,2238.0,0.0,482.0,ERCZO_Elder_Creek_,1234.460417,0.0,0.0,643.5395833,165.1,-16084.2,365847.59,2.35,1663.12,1.33,337581.29,190047.55,234.93,304133.61,429.78,335609.31,8.63,88.19,87.79,0.35,24.9,-26.16,-21.98,89.73,103.54,2.38,1590.5,11.46,0.0,111.54,2238 K,0.0,5/19/2011,11:03:17,2011.0,5.0,19.0,11.0,3.0,1.0,MB,5,2011-05-19 11:03:00
482,2239.0,0.0,483.0,ERCZO_Elder_Creek_,1235.460417,0.0,0.0,642.5395833,209.8,-24722.87,491190.14,3.12,2129.07,1.2,441090.32,242341.29,186.49,383724.35,597.73,433565.0,6.9,59.32,63.99,0.34,18.92,-28.68,-22.91,88.5,95.07,3.02,2050.69,10.97,0.0,143.83,2239 K,0.0,5/20/2011,11:03:20,2011.0,5.0,20.0,11.0,3.0,1.0,MB,5,2011-05-20 11:03:00
483,2306.0,0.0,484.0,ERCZO_Elder_Creek_,1238.44375,0.0,0.0,639.55625,138.3,-30325.13,336995.66,2.23,1427.01,3.57,253249.48,139772.75,652.51,227189.57,320.23,257870.96,25.56,50.65,47.21,0.24,13.12,-40.12,-30.74,519.71,537.73,1.73,1151.52,3.03,0.0,87.72,2306 K,0.0,5/23/2011,10:39:52,2011.0,5.0,23.0,10.0,39.0,0.45,MB,2,2011-05-23 10:39:00
484,2307.0,0.0,485.0,ERCZO_Elder_Creek_,1240.444444,0.0,0.0,637.5555555999999,128.8,-21397.01,302165.17,2.3,1405.52,10.59,243882.21,134283.19,1738.39,217340.46,268.84,241939.53,12.32,54.61,63.96,0.2,10.5,-43.41,-34.61,656.79,670.53,1.94,1163.03,1.4,0.0,81.26,2307 K,0.0,5/25/2011,10:40:24,2011.0,5.0,25.0,10.0,40.0,0.45,MB,2,2011-05-25 10:40:00
485,2309.0,0.0,486.0,ERCZO_Elder_Creek_,1244.444444,0.0,0.0,633.5555555999999,195.8,-44740.99,454634.94,2.95,1895.95,3.78,361651.1,199675.78,2209.93,314706.81,500.21,364980.43,11.47,80.62,76.86,0.22,11.28,-32.16,-26.05,632.77,653.0,2.72,1701.19,1.74,0.0,122.1,2309 K,0.0,5/29/2011,10:40:27,2011.0,5.0,29.0,10.0,40.0,0.45,MB,2,2011-05-29 10:40:00
486,2310.0,0.0,487.0,ERCZO_Elder_Creek_,1246.444444,0.0,0.0,51.55555556,117.59,2575.32,288876.26,2.27,1324.09,54.41,260282.15,154509.73,1319.61,220870.92,103.54,288025.3,7.96,49.2,45.89,0.3,19.35,2.0,2.66,395.03,459.1,0.0,1355.86,0.0,207.9,141.99,2310 K,0.0,5/31/2011,10:40:16,2011.0,5.0,31.0,10.0,40.0,0.45,MB,2,2011-05-31 10:40:00
487,2312.0,0.0,488.0,ERCZO_Elder_Creek_,1250.444444,0.0,0.0,627.5555555999999,152.4,-30878.3,373183.26,2.33,1539.27,1.0,307165.56,165758.98,651.54,270779.76,381.25,301823.99,8.63,197.78,206.87,0.24,27.34,-19.41,-15.49,492.24,504.77,2.1,1438.0,1.45,0.0,96.78,2312 K,0.0,6/4/2011,10:40:27,2011.0,6.0,4.0,10.0,40.0,0.45,MB,2,2011-06-04 10:40:00
488,2313.0,0.0,489.0,ERCZO_Elder_Creek_,1252.444444,0.0,0.0,625.5555555999999,123.8,-21845.79,302293.74,2.09,1303.55,1.13,264283.21,145083.3,790.53,240232.0,208.79,265722.16,4.3,39.33,42.83,0.16,13.85,-22.2,-18.21,537.68,582.62,2.05,1238.89,2.15,0.0,90.94,2313 K,0.0,6/6/2011,10:40:16,2011.0,6.0,6.0,10.0,40.0,0.45,MB,2,2011-06-06 10:40:00
489,2336.0,0.0,490.0,ERCZO_Elder_Creek_,1289.595139,0.0,0.0,627.4048611000001,208.4,4994.77,419536.85,3.36,1962.09,0.0,381371.04,222470.13,101.99,297365.81,526.98,395057.68,24.19,55.81,52.02,0.56,29.21,-26.18,-19.44,49.63,49.65,3.04,1806.12,2.04,0.0,137.42,2336 K,0.0,7/13/2011,14:17:55,2011.0,7.0,13.0,14.0,17.0,0.45,MB,2,2011-07-13 14:17:00
490,2337.0,0.0,491.0,ERCZO_Elder_Creek_,1290.509028,0.0,0.0,626.4909722,198.0,4964.96,421710.83,3.16,1989.85,0.0,364541.1,209707.13,121.01,277341.23,437.51,387272.73,3.26,29.89,28.56,0.17,10.55,-21.56,-20.56,23.32,24.43,2.69,1714.07,2.14,0.0,132.6,2337 K,0.0,7/14/2011,12:13:04,2011.0,7.0,14.0,12.0,13.0,0.45,MB,2,2011-07-14 12:13:00
