DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,pH,EC,DO,Temp,TIC,TOC,TN,F-,Cl-,NO2-,Br-,NO3-,SO4,PO4,Be9,B11,Na23,Mg24,Al27,Si28,P31,K39,Ca40,Ti49,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,As75,Se78,Sr88,Y89,Mo98,Ag107,Cd111,Sn118,Sb121,Ba138,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,Tl205,Pb208,U238,NH4-N,Ortho-P,FI,HIX,UVA254,UVA280,SUVA254,SUVA280,SamplingNote
MST,,,,,pH,uS/cm,%,degC,mg/L,mg/L,mg/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ug/L,ug/L,ng/L,(mg/L),(mg/L),nm/nm,nm/nm,au,au,au,au,
(Detection limit),,,,,,,,,0.0002,0.0003,0.0002,2.37,0.82,3.34,1.9,0.51,0.84,1.45,0.00424,2.26495,0.75816,0.04031,0.00424,0.66,3.26683,0.14425,0.42426,0.01061,0.15274,0.12304,0.00212,0.17607,0.12516,0.00636,0.00212,0.01485,0.00849,0.27153,0.01273,0.76368,0.07637,0.01273,0.03818,0.17819,0.00636,0.01909,2.10011,4.5184,0.36062,0.67882,0.19092,0.97581,0.78489,0.04243,0.29689,0.04243,0.29689,0.0212,0.063,0.0212,0.06576,0.00212,0.13649,0.01,0.01,,,,,,,
(Lab Method),,,,,pH_EC1,pH_EC1,OxyTem,OxyTem,TOC-VCSH,TOC-VCSH,TOC-VCSH,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,SmartChem200,SmartChem200,Fluoromax4,Fluoromax4,UV_Vis,UV_Vis,UV_Vis,UV_Vis,
1/3/2013 13:50,OR_low,ORLOW-538,GRAB,SW,6.8,-9999,72.5,7.4,6.46,4.17,0.17,1.19,494.24,1.67,0.95,0.26,76.81,0.73,0.16,19.4,"11,150.00","3,760.00",16.25,"3,750.00",26.77,"2,170.00","2,550.00",1.69,1.46,0.12,0.98,12.55,0.71,0.65,1.4,3.97,0.6,2.02,143.78,104,0.53,0.14,0.01,0.07,0.06,17.4,57,85,18.4,67.6,12,8,24.4,1.7,16.7,4.7,10,2,16.5,4.2,1,0.01,10.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
1/3/2013 12:40,OR_mid,ORMID-093,GRAB,SW,6.3,-9999,58.1,3.4,6.32,2.87,5.53,1.19,"1,195.00",1.67,0.95,415.56,132.25,0.73,0.04,22.71,"19,250.00","7,410.00",8.92,"5,200.00",22.81,"2,500.00","2,880.00",1.4,1,0.05,1.5,10.08,1.26,1.21,1.04,4.02,0.76,1.97,309.04,97,0.45,0.13,0.01,0.07,0.08,36.18,38.3,48.1,10.6,58,6.4,11.2,14.5,3.1,17.4,4.5,21.6,5.5,43.6,10.4,1,0.05,7.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
1/3/2013 11:00,OR_up,ORUP-097,GRAB,SW,6.4,-9999,56.8,4.6,4.62,2.94,15.47,1.19,"1,550.53",1.67,0.95,"1,164.37",156.21,0.73,0.04,34.33,"30,050.00","10,070.00",15.85,"5,000.00",17.92,"2,560.00","2,940.00",1.47,0.68,0.14,0.17,12.92,1.56,1.62,1.84,3.3,0.81,1.96,423.92,140,0.2,0.13,0.01,0.1,0.05,32.23,20.2,10.4,10,40.3,7.8,12.5,23,3.5,26.6,7.7,34.7,9.4,75.3,19.1,1.01,0.08,4.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
1/1/2012 15:00,B2D_WEIR,B2D-WEIR-026,GRAB,SW,7.8,170.4,-9999,-9999,8.23,7.01,2.33,1.19,203.17,1.67,0.95,84.45,180.67,0.73,0.63,57.67,"25,988.00","4,190.00",57.57,"18,615.00","1,456.18","3,203.00","42,709.00",14.14,174.4,1.16,4.75,284.82,2.31,18.05,59.77,341.18,4.66,32.39,295.85,"2,522.23",14.14,0.07,0.46,3.23,0.83,60.67,"1,103.16","1,768.07",303.87,"1,022.93",358.03,116.94,388.11,63.18,335.96,77.32,240.69,34.7,226.65,38.91,0.1,0.83,"1,474.23",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
1/16/2012 16:10,B2D_WEIR,B2D-WEIR-027,GRAB,SW,7.5,173.3,-9999,-9999,12.79,7.04,1.06,1.19,0.41,1.67,0.95,0.26,0.42,0.73,-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
1/16/2012 16:15,B2D_GOUT,B2D-GOUT-015,GRAB,SW,7.7,157.1,-9999,-9999,10.02,6.56,1.38,1.19,0.41,1.67,0.95,0.26,0.42,0.73,-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
1/16/2012 15:40,B2D_GIN,B2D-GIN-010,GRAB,SW,7.7,145.9,-9999,-9999,9.46,6.63,1.28,1.19,0.41,1.67,0.95,0.26,0.42,0.73,-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2/17/2012 13:00,B2D_CDO_01,B2D-CDO-01-012,GRAB,SW,-9999,-9999,-9999,-9999,8.53,3.52,0.17,26.75,279.54,1.67,0.95,0.26,312.23,0.73,0.002,4.25,"11,358.20","8,221.00",5.38,"8,742.00",13.37,"1,968.84","37,729.27",10.7,8.12,3.54,0,62.84,0.06,1.13,0,0.01,0,16.79,164.49,21.01,2.89,0.01,0.02,0.09,0,22.82,10.51,62.74,2.42,11.26,12.28,6.23,4.45,0.4,2.61,0.87,3.42,0.32,2.55,0.59,0.03,0,"1,429.91",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2/17/2012 12:35,B2D_GIN,B2D-GIN-011,GRAB,SW,-9999,-9999,-9999,-9999,5.33,6.15,0.48,16.89,202.02,1.67,0.95,434.15,154.97,0.73,0.002,5.11,"11,270.63","4,948.32",4.28,"24,923.00",60.36,"1,879.44","16,116.65",26.64,9.62,6.82,23.92,40.64,0.06,1.43,3.38,3.53,0,10.11,140.75,41.14,0.04,0.01,0.02,0.09,0,35.94,36.76,151.16,11.67,6.21,20.9,9.71,8.34,1.4,5.91,1.96,4,0.47,3.69,0.9,0.03,0,197.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2/17/2012 12:45,B2D_GOUT,B2D-GOUT-016,GRAB,SW,-9999,-9999,-9999,-9999,5.33,5.33,0.65,1.19,121.88,1.67,0.95,0.26,109.86,0.73,0.002,5.27,"11,523.98","5,201.84",4.47,"13,242.00",86.03,"2,371.81","17,652.34",17.03,8.69,3.7,0,11.23,0.06,1.7,4.16,7.39,0,10.41,140.43,23.68,0.04,0.01,0.02,0.09,0,30.51,24.82,82.05,5.88,20.8,17.43,9.8,4.71,0.82,3.78,0.93,4.8,0.29,4.48,0.52,0.03,0,248.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
3/20/2012 13:30,B2D_GIN,B2D-GIN-012,GRAB,SW,7.3,-9999,75.2,14.7,11.22,7.1,0.68,12.9,177.42,1.41,0.95,1.46,101.05,0.73,0.002,10.43,"8,904.84","4,135.76",14.74,"11,897.00",64.47,"2,302.11","15,732.76",9.49,6.34,2.6,5.48,15.74,0.06,1.17,3.98,2.17,0,9.83,109.9,76.41,0.04,0.01,0.02,0.09,0,28.68,80.61,301.9,18.43,10.03,24.58,12.33,16.33,1.91,11.73,2.97,9.02,1.1,7.54,1.49,0.03,0,141.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
3/20/2012 13:50,B2D_GOUT,B2D-GOUT-017,GRAB,SW,7.3,-9999,70.1,12.1,6.2,5.21,0.79,10.6,152.19,1.51,0.95,5.78,94.08,0.73,0.002,12.7,"39,357.49","5,152.18",8.76,"12,696.00",102.1,"4,456.00","11,167.95",11.28,5.39,2.66,0,279.37,1.84,1.33,3.77,4.25,0,32.1,128.61,56.59,0.04,0.01,0.02,0.09,0,29.97,66.94,246.95,15.22,22.45,25.31,10.77,13.3,2.03,10.77,1.62,4.37,0.6,4.46,0.64,0.03,0,135.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
4/17/2012 15:00,B2D_GIN,B2D-GIN-013,GRAB,SW,8.7,-9999,-9999,24,13.93,8.54,1.11,14.47,194.56,0.47,0.95,0.5,78.57,0.73,0.11,8.43,"11,617.09","5,169.51",6.05,"10,331.61",18.58,136.71,883.25,0.6,10.43,0.29,15.04,72.03,0.89,2.56,9.58,12.13,1.08,13.19,114.07,114.63,1.23,0.01,0.3,0.05,0.39,27.69,94.73,723.91,24.34,120.01,27.77,19.39,30.52,4.97,15.64,3.05,15.13,1.83,12.69,2.13,0.01,0.26,167.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
4/17/2012 15:30,B2D_CDO_01,B2D-CDO-01-013,GRAB,SW,8.6,-9999,85.8,28.2,8.52,4.14,0.23,32.21,200.98,0.32,0.95,0.7,199.63,0.45,0.08,4.93,"10,225.45","7,634.24",1.62,"5,170.44",1.63,78.8,"1,607.10",0.38,9.74,0.16,3.47,76.48,0.93,0.93,2.79,0.37,0.86,16.79,119.03,57.03,3.86,0.01,0.03,0.09,0.09,17.27,15.79,2.26,7.64,29.24,2.92,8.65,12.07,1.01,7.04,1.31,3.32,1.81,5.43,0.91,0.02,0.03,"1,066.18",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
6/25/2012 6:05,B2D_GOUT,B2D-GOUT-018,GRAB,SW,7,-9999,77.6,27.7,11.04,11.19,5.3,10.28,146.63,1.67,0.95,380.88,110.62,0.73,0.002,60.94,"4,713.00","2,196.00",16.86,"15,640.00",266.28,"6,233.10","24,604.60",1.04,8.72,0.06,1.07,28.31,0.06,1.8,6.74,1.92,0,0.14,155.8,83.57,1.49,0.01,0.02,0.09,0,46.12,87.73,121.37,22.04,49.27,16.88,7.6,19.72,2.63,12.93,3.04,10.01,0.01,9.49,0.01,0.03,0,88.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
6/25/2012 6:40,B2D_GIN,B2D-GIN-014,GRAB,SW,7,-9999,61.4,25.5,12.41,15.34,2.76,1.19,165.44,1.67,0.95,152.08,102.36,0.73,0.002,53.82,"3,448.00","1,788.00",35.82,"12,760.00",246.07,"5,717.20","21,542.00",1.33,9.41,0.06,5.82,51.81,0.06,2.59,8.92,8.22,0,0.14,168.27,107.23,1.75,0.01,0.02,0.09,0,49.55,103.6,213.76,26.01,24.91,29.64,8.26,38.48,3.13,16.27,4.42,10.04,2.74,14.23,0.01,0.03,0,178.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/5/2012 8:40,B2D_GIN,B2D-GIN-015,GRAB,SW,6.8,-9999,73.2,25.7,9.55,11.22,4.13,1.19,83.85,1.67,0.95,290.54,66.01,0.73,0.002,52.93,"1,741.00","1,450.00",17.92,"11,496.00",247.12,"4,462.30","20,246.40",1.01,7.65,0.06,6.23,36.21,0.06,2.22,6.58,1.05,0,0.14,149.29,121.26,1.15,0.01,0.02,0.09,0,41.16,122.23,209.8,31.72,61.63,23.14,11.44,37.69,3.13,18.18,4.34,10.53,2.59,9.74,1.01,0.03,0,134.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/5/2012 9:05,B2D_GOUT,B2D-GOUT-019,GRAB,SW,7,-9999,84.8,26.3,10.71,10.43,3.56,1.19,87.05,1.67,0.95,243.41,64.22,0.73,0.002,51.37,"2,444.00","1,513.00",61.19,"12,208.00",285.37,"5,215.00","19,523.50",2.06,8.99,0.06,2.34,81,0.06,1.7,5.91,0.01,0,0.14,139.4,108.74,1.41,0.01,0.02,0.09,0,37.69,135.35,209.97,30.64,54.77,36.58,8.74,43.63,3.05,17.99,3.62,9.57,0.01,7.03,1.16,0.03,0,123.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/14/2012 8:40,B2D_GIN,B2D-GIN-016,GRAB,SW,6.9,-9999,75,25.6,10.24,8.47,3.46,1.19,102.93,1.67,0.95,237.75,67.42,0.73,0.02,41.52,"4,674.00","4,272.00",8.52,"9,521.85",282.34,"4,215.00","12,990.00",1.14,3.22,0.01,2.53,6.47,0.17,1.61,8.06,5.41,0.88,0.14,117.16,97,1.41,0.01,0.01,0.01,0.25,33.77,84.54,123.85,25.29,82.29,25.52,14.93,23.54,7.47,17.57,9.09,17.57,6.21,13.14,6.83,0.05,0.02,115.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/14/2012 9:00,B2D_GOUT,B2D-GOUT-020,GRAB,SW,7.1,-9999,90,25.8,11.04,8.19,3.05,1.19,95.37,1.67,0.95,194.1,64.42,0.73,0.02,42.27,"5,538.00","4,184.00",76.63,"10,883.16",312.75,"5,237.00","13,788.00",2.37,3.67,0.05,2.3,74.66,0.16,1.13,5.3,2.16,0.89,0.1,125.29,109,1.33,0.01,0.01,0.01,0.26,37.19,137.84,206.79,30.03,110.33,26.93,10.66,27.8,4.43,19.75,4.09,15.08,2.21,11.79,2.35,0.04,0.09,135.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/14/2012 9:20,B2D_CDO_01,B2D-CDO-01-014,GRAB,SW,7.8,-9999,86.9,28.6,12.47,8.87,1.75,15.55,267.78,1.67,0.95,99.26,376.66,0.73,0.01,39.76,"9,601.00","7,942.00",15,"10,886.67",310.63,"4,445.00","32,079.00",1.46,3.63,0.03,6.11,14.26,0.29,1.07,6.78,4.39,1.34,0.55,191.57,75,5.15,0.01,0.04,0.09,0.41,38.18,119.91,51.21,11.69,36.11,17.32,8.18,14.46,6.2,15.58,5.8,10.28,4.64,9.81,4.62,0.04,0.1,"1,686.36",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/17/2012 8:55,B2D_GIN,B2D-GIN-017,GRAB,SW,7.2,-9999,87.8,25.4,11.79,9.74,2.3,11.54,97.32,1.67,0.95,96.93,97.07,0.73,0.002,96.82,"2,257.00","1,460.00",23.98,"11,943.00",372,"4,739.00","17,615.00",0.01,4.05,0.06,2.86,27.49,0.06,1.89,6.59,4.34,0,0.14,146.03,87.98,1.57,0.01,0.02,0.09,0,38.94,119.28,120.13,21.29,47.22,20.53,10.21,23.5,3.37,18.45,3.1,8.06,2.12,6.25,2.23,0.03,0,208.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/17/2012 9:05,B2D_GOUT,B2D-GOUT-021,GRAB,SW,7.3,-9999,88.7,25.6,10.89,9.15,1.98,11.57,94.06,1.67,0.95,73.55,92.92,0.73,0.002,60.67,"2,060.00","1,431.00",8.01,"11,269.00",352.16,"5,009.40","18,451.80",0.01,4.71,0.06,1.97,11.06,0.06,2.05,5.29,3.78,0,0.14,144.05,63.48,1.7,0.01,0.02,0.09,0,40.03,47.56,49.9,11.07,54.36,12.7,9.12,11.5,1.79,10.61,1.83,5.67,1.14,5.36,1.23,0.03,0,186.74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/17/2012 9:40,B2D_CDO_01,B2D-CDO-01-015,GRAB,SW,8.1,-9999,92.1,27.9,22.61,6.78,0.63,20.69,230.72,1.67,0.95,12.4,312.93,0.73,0.002,56.99,"4,625.00","3,615.00",7.46,"12,936.00",236.53,"4,072.50","50,528.30",0.01,2.96,0.06,15.91,12.78,1.33,3.29,3.31,4.11,1.19,0.14,244.72,44.2,6.37,0.01,0.02,0.09,0,41.57,123.99,19.66,4.33,23.65,0.1,8.37,3.84,2,4.89,1.28,1.42,2.06,2.69,0.16,0.03,0,"1,721.80",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/25/2012 9:00,B2D_GIN,B2D-GIN-018,GRAB,SW,7.5,-9999,97.1,26.1,6.64,8.61,0.88,11.2,139.34,1.67,0.95,0.26,94.41,0.73,0.002,52.04,"2,943.00","1,614.00",4.77,"12,366.00",369.09,"5,614.40","22,823.80",0.01,4.1,0.06,93.87,74.97,0.06,2.57,4.54,3.53,1.21,0.14,162.73,37.54,1.95,0.01,0.02,0.09,0,43.72,29.81,43.87,3.61,0.34,9.99,7.16,12.15,0.02,4.91,0.02,1.87,0.01,0.03,0.01,0.03,0,330.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/25/2012 9:30,B2D_GOUT,B2D-GOUT-022,GRAB,SW,7.2,-9999,80.1,26.8,7.32,8.68,0.75,11.17,119.26,1.67,0.95,0.26,71.89,0.73,0.002,52.78,"2,449.00","1,645.00",4.3,"12,020.00",326.23,"4,234.00","22,592.80",0.01,2.18,0.06,11.36,12.59,0.06,2.97,3.27,3.12,1.64,0.14,178.14,24.7,2.51,0.01,0.02,0.09,0,41.6,21.37,26.14,5.38,0.34,8.35,7.45,7.26,0.02,5.13,0.02,2.58,0.01,1.33,1.11,0.03,0,198.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/25/2012 10:00,B2D_CDO_01,B2D-CDO-01-018,GRAB,SW,7.9,-9999,87.8,28,16.34,5.57,0.47,14.77,289.63,1.67,0.95,0.26,327.52,0.73,0.002,43.35,"4,368.00","3,353.00",7.94,"12,055.00",280.93,"3,905.50","56,704.24",1.01,2.49,0.06,8.66,14.24,1.35,3.58,3.48,1.98,1.44,0.14,256.15,24.85,6.16,0.01,0.02,0.09,0,43.5,9.27,8.25,1.98,0.34,2.28,5.56,0.39,0.02,6.78,0.02,2.34,1.75,0.03,0.01,0.03,0,"1,689.54",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/10/2012 7:30,B2D_GIN,B2D-GIN-019,GRAB,SW,7.8,-9999,47.1,24.5,8.24,10.01,1.42,1.19,120.61,1.67,0.95,0.26,129.82,0.73,0.002,87.19,"12,990.00","6,996.00",6.4,"15,114.55",74.97,"5,980.00","19,192.00",0.96,3.38,0.13,44.37,11.1,0.32,1.71,5.48,7.81,1.48,0.2,163.65,31,2.62,0.01,0.06,0.05,0.55,65.18,30.93,45.15,4.9,20.44,6.32,11.14,4.19,0.72,4.27,0.92,2.98,0.63,2.53,0.79,0.03,0.04,164.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/21/2012 9:00,B2D_GIN,B2D-GIN-020,GRAB,SW,6.5,-9999,60.7,27.2,6.92,8.05,1.23,1.19,93.05,1.67,0.95,0.26,62.95,0.73,0.01,89.8,"11,085.00","5,498.00",8.12,"13,850.11",151.35,"4,880.00","16,422.00",1.06,2.3,0.01,70.54,37.27,0.4,2.78,4.25,22.93,1.82,0.96,139.58,39,2.29,0.01,0.06,0.03,0.32,49.15,36.25,89.37,10.99,36.27,11.33,11.72,11.54,5.92,10.23,5.78,8.71,3.59,7.32,4.88,0.04,0.1,120.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/24/2012 9:00,B2D_GIN,B2D-GIN-021,GRAB,SW,-9999,-9999,-9999,-9999,10.94,6.15,0.7,1.19,55.85,1.67,0.95,0.26,64.58,0.73,0.002,87.67,"8,596.00","4,357.00",7.6,"11,946.39",188.03,"3,824.00","13,513.00",1.15,3.85,0.07,32.23,26.37,0.23,1.44,3.8,7.97,1,0.49,115.71,32,1.8,0.07,0.02,0.02,0.27,37.83,27.41,50.11,5.72,28.65,8.77,7.11,8.88,0.86,6.45,1.65,4.95,1.18,2.78,1.62,0.01,0.09,107.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/24/2012 9:15,B2D_GOUT,B2D-GOUT-023,GRAB,SW,-9999,-9999,-9999,-9999,5.59,5.61,0.65,14.96,37.8,1.67,0.95,0.26,67.54,0.73,0.002,95.62,"7,946.00","4,697.00",10.44,"14,103.69",160.41,"2,999.00","15,451.00",0.99,3.46,0.05,0.95,2.18,0.07,1.5,4.24,10.5,0.89,0.2,131.05,21,1.13,0.01,0.02,0.02,0.31,37.72,28.74,65.86,5.23,22.03,5.07,6.69,6.58,1.15,5.96,1.2,3.42,1.49,4.59,1.26,0.01,0.08,94.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/24/2012 9:30,B2D_CDO_01,B2D-CDO-01-017,GRAB,SW,-9999,-9999,-9999,-9999,8.96,7.43,0.37,23.64,130.4,1.67,0.95,0.26,143.83,0.73,0.002,83.61,"10,997.00","7,502.00",12.78,"13,833.23",118.93,"2,817.00","28,879.00",1.24,1.67,0.04,4.47,15.14,0.14,0.62,3.33,2.19,0.91,0.9,161.83,55,4.12,0.01,0.03,0.03,0.09,26.85,36.77,39.72,6.09,31.21,10.03,3.95,6.81,1.54,8.12,2.39,4.67,1.78,3.7,1.41,0.01,0.13,864.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
12/16/2012 15:50,B2D_GIN,B2D-GIN-022,GRAB,SW,7.2,-9999,56.2,13.5,6.5,8.25,5.78,1.19,101.91,1.67,0.95,392.08,64.24,0.73,0.12,20.87,"5,130.61","3,945.62",20.36,"6,299.03",180.72,"3,280.00","3,660.00",2.15,2.69,0.19,2.83,26.34,0.68,1.69,7.09,7.72,1.16,2.24,98.87,65.6,1.14,0.14,0.04,0.08,0.27,27.55,75.3,106,19.5,78.3,13.4,10.1,18.8,1.7,12.1,2.9,8.6,1.2,6.9,1.2,0.97,0.18,54.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
12/16/2012 15:55,B2D_GOUT,B2D-GOUT-024,GRAB,SW,6.9,-9999,52.4,12,7.56,6.41,9.61,1.19,133.72,1.67,0.95,620.13,148.24,0.73,0.11,21.82,"7,544.37","6,137.59",9.05,"7,701.28",113.88,"3,080.00","3,460.00",1.74,2.38,0.12,1.42,14.94,0.89,1.38,5.14,2.49,1.03,2.16,149.71,37.9,0.89,0.14,0.01,0.1,0.26,39.48,37.9,62.1,11.6,41.1,5.8,9.2,10.6,1.3,6.7,2.4,4.8,1.3,5.5,0.8,0.97,0.16,35.02,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
